mass	period	probability
85.53710447958328	822.7241341700466	50.222222222222214
85.53710447958328	961.7248711152964	35.04444444444445
85.53710447958328	1124.2100350620863	2.2222222222222223
85.53710447958328	1314.1473626117568	0.0
85.53710447958328	1536.1749466718281	0.0
85.53710447958328	1795.714494371641	0.0
85.53710447958328	2099.1037201085546	0.0
85.53710447958328	2453.751106639817	0.0
85.53710447958328	2868.3168133420118	0.0
85.53710447958328	3352.9241492495566	0.0
85.53710447958328	3919.406774847221	0.0
85.53710447958328	4581.597669054491	0.0
85.53710447958328	5355.666917706896	0.0
85.53710447958328	6260.516572014822	0.0
85.53710447958328	7318.2422190761745	0.0
85.53710447958328	8554.672535565684	0.0
85.53710447958328	10000.0	0.0
96.16167122610165	1.0	0.0
96.16167122610165	1.1689518164985782	0.0
96.16167122610165	1.3664483492953254	98.33333333333331
96.16167122610165	1.5973122800602544	98.93333333333332
96.16167122610165	1.86718109129192	98.4888888888889
96.16167122610165	2.182644728397487	98.33333333333333
96.16167122610165	2.5514065200312888	97.35555555555554
96.16167122610165	2.9824712862168905	99.57777777777778
96.16167122610165	3.486365227678085	99.11111111111111
96.16167122610165	4.075392965871777	97.46666666666667
96.16167122610165	4.763938010401341	97.11111111111111
96.16167122610165	5.56881399094527	99.6
96.16167122610165	6.50967523045817	99.62222222222223
96.16167122610165	7.609496685459877	99.95555555555555
96.16167122610165	8.895134973108235	98.15555555555557
96.16167122610165	10.3979841848149	96.51111111111112
96.16167122610165	12.154742500762865	97.15555555555555
96.16167122610165	14.208308325339223	96.3111111111111
96.16167122610165	16.608827826277157	99.57777777777778
96.16167122610165	19.414919457438806	99.60000000000002
96.16167122610165	22.695105366946684	97.73333333333333
96.16167122610165	26.52948464431896	97.8888888888889
96.16167122610165	31.011689265747787	97.28888888888889
96.16167122610165	36.25117049988533	97.91111111111111
96.16167122610165	42.37587160604063	96.06666666666666
96.16167122610165	49.5353520895917	97.55555555555556
96.16167122610165	57.90443980602486	96.66666666666666
96.16167122610165	67.68750009458535	94.3111111111111
96.16167122610165	79.12342618981323	88.57777777777775
96.16167122610165	92.49147277217335	88.64444444444446
96.16167122610165	108.11807510766077	88.95555555555555
96.16167122610165	126.38482029342984	80.79999999999998
96.16167122610165	147.73776525985113	84.75555555555556
96.16167122610165	172.69832906594343	76.53333333333333
96.16167122610165	201.8760254679039	78.22222222222223
96.16167122610165	235.98334667821936	83.02222222222221
96.16167122610165	275.85316176291843	73.2
96.16167122610165	322.45905452963945	59.911111111111104
96.16167122610165	376.93909753883594	51.66666666666667
96.16167122610165	440.6236427773573	53.66666666666667
96.16167122610165	515.0678076168122	61.86666666666667
96.16167122610165	602.0894493336132	63.755555555555574
96.16167122610165	703.8135554931555	63.06666666666666
96.16167122610165	822.7241341700466	51.28888888888889
96.16167122610165	961.7248711152964	36.244444444444454
96.16167122610165	1124.2100350620863	2.2222222222222223
96.16167122610165	1314.1473626117568	0.0
96.16167122610165	1536.1749466718281	0.0
96.16167122610165	1795.714494371641	0.0
96.16167122610165	2099.1037201085546	0.0
96.16167122610165	2453.751106639817	0.0
96.16167122610165	2868.3168133420118	0.0
96.16167122610165	3352.9241492495566	0.0
96.16167122610165	3919.406774847221	0.0
96.16167122610165	4581.597669054491	0.0
96.16167122610165	5355.666917706896	0.0
96.16167122610165	6260.516572014822	0.0
96.16167122610165	7318.2422190761745	0.0
96.16167122610165	8554.672535565684	0.0
96.16167122610165	10000.0	0.0
108.10591578072453	1.0	0.0
108.10591578072453	1.1689518164985782	0.0
108.10591578072453	1.3664483492953254	98.17777777777779
108.10591578072453	1.5973122800602544	99.02222222222221
108.10591578072453	1.86718109129192	98.5111111111111
108.10591578072453	2.182644728397487	98.4222222222222
108.10591578072453	2.5514065200312888	97.39999999999999
108.10591578072453	2.9824712862168905	99.6
108.10591578072453	3.486365227678085	99.22222222222223
108.10591578072453	4.075392965871777	97.33333333333334
108.10591578072453	4.763938010401341	97.11111111111111
108.10591578072453	5.56881399094527	99.64444444444445
108.10591578072453	6.50967523045817	99.48888888888888
108.10591578072453	7.609496685459877	99.95555555555555
108.10591578072453	8.895134973108235	98.22222222222223
108.10591578072453	10.3979841848149	96.57777777777778
108.10591578072453	12.154742500762865	97.48888888888888
108.10591578072453	14.208308325339223	96.53333333333333
108.10591578072453	16.608827826277157	99.80000000000001
108.10591578072453	19.414919457438806	99.55555555555556
108.10591578072453	22.695105366946684	97.84444444444443
108.10591578072453	26.52948464431896	97.82222222222224
108.10591578072453	31.011689265747787	97.33333333333333
108.10591578072453	36.25117049988533	98.33333333333333
108.10591578072453	42.37587160604063	96.62222222222222
108.10591578072453	49.5353520895917	98.17777777777778
108.10591578072453	57.90443980602486	97.31111111111109
108.10591578072453	67.68750009458535	95.46666666666665
108.10591578072453	79.12342618981323	89.15555555555555
108.10591578072453	92.49147277217335	89.75555555555556
108.10591578072453	108.11807510766077	90.19999999999999
108.10591578072453	126.38482029342984	82.24444444444447
108.10591578072453	147.73776525985113	86.02222222222223
108.10591578072453	172.69832906594343	77.28888888888889
108.10591578072453	201.8760254679039	79.1111111111111
108.10591578072453	235.98334667821936	83.77777777777777
108.10591578072453	275.85316176291843	74.22222222222223
108.10591578072453	322.45905452963945	60.82222222222222
108.10591578072453	376.93909753883594	53.355555555555554
108.10591578072453	440.6236427773573	54.39999999999999
108.10591578072453	515.0678076168122	63.37777777777778
108.10591578072453	602.0894493336132	64.26666666666668
108.10591578072453	703.8135554931555	64.17777777777778
108.10591578072453	822.7241341700466	52.46666666666666
108.10591578072453	961.7248711152964	36.800000000000004
108.10591578072453	1124.2100350620863	2.2222222222222223
108.10591578072453	1314.1473626117568	0.0
108.10591578072453	1536.1749466718281	0.0
